"Autonomous_region","State_2","Island","INE","Village","Web","Identificador","Name","Name_2","Length","Width","Occupation_level","Urbanization_level","Promenade","Sand_type","Surge","Nudism","Vegetation","Blue_flag","SOS","Disabled_access","Bus","Parking","Parking_security","Parking_Q","Toilets","Footbaths","Showers","Trash","Clean_service","Umbrelas_rent","Hammocks_rent","Tourism_office","Food_shop","Beverage_shop","Children_area","Sport_area","Diving","Surf","Coordenate_UTM_X","Coordenate_UTM_Y","Huso","Coordenada_geografica_Longitud","Coordenada_geografica_Latitud","Composition","Protected_area","Latitude","Longitude","Point"
"Asturias","Asturias","",33023,"El Franco","http://www.elfranco.es",428,"Porcia","",240,69,"High","Semiurban","FALSE","Golden","Calm","FALSE","TRUE",FALSE,TRUE,FALSE,FALSE,TRUE,"Non-guarded","< 50",TRUE,NA,FALSE,"TRUE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,671551,4825371,29,"06<U+222B> 52' 33,145'' W","43<U+222B> 33' 41,646'' N","Sand",TRUE,43.56078452,-6.875936185,"<p><strong>Beach name: </strong>Porcia<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>El Franco<br><strong>Beach length: </strong>240 m<br><strong>Beach width: </strong>69 m</p>"
"Asturias","Asturias","",33023,"El Franco","http://www.elfranco.es",429,"Cambaredo","",220,20,"Low","Isolated","FALSE","","Moderate swell","FALSE","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,NA,FALSE,"FALSE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,676308.612,4824824.171,29,"06<U+222B> 49' 01,865'' W","43<U+222B> 33' 19,939'' N","Grave",TRUE,43.55475304,-6.817248884,"<p><strong>Beach name: </strong>Cambaredo<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>El Franco<br><strong>Beach length: </strong>220 m<br><strong>Beach width: </strong>20 m</p>"
"Asturias","Asturias","",33023,"El Franco","http://www.elfranco.es",430,"Castelo","Castello",400,20,"Low","Semiurban","FALSE","","Moderate swell / Heavy swell","FALSE","TRUE",FALSE,TRUE,FALSE,FALSE,FALSE,"","",FALSE,NA,TRUE,"FALSE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,676793.626,4824657.176,29,"06<U+222B> 48' 40,459'' W","43<U+222B> 33' 14,117'' N","Stone",TRUE,43.55313552,-6.811302984,"<p><strong>Beach name: </strong>Castelo<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>El Franco<br><strong>Beach length: </strong>400 m<br><strong>Beach width: </strong>20 m</p>"
"Asturias","Asturias","",33023,"El Franco","http://www.elfranco.es",431,"Pormenande","",190,15,"Medium","Semiurban","FALSE","","Moderate swell","FALSE","TRUE",FALSE,TRUE,FALSE,FALSE,TRUE,"Non-guarded","< 50",TRUE,NA,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"TRUE",FALSE,675516.585,4825726.165,29,"06<U+222B> 49' 36,090'' W","43<U+222B> 33' 49,829'' N","Stone / Grave",TRUE,43.56305588,-6.826755634,"<p><strong>Beach name: </strong>Pormenande<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>El Franco<br><strong>Beach length: </strong>190 m<br><strong>Beach width: </strong>15 m</p>"
"Asturias","Asturias","",33023,"El Franco","http://www.elfranco.es",432,"Torbas","",40,12,"Low","Isolated","FALSE","","Moderate swell","FALSE","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,NA,FALSE,"FALSE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,673443.526,4825673.134,29,"06<U+222B> 51' 08,497'' W","43<U+222B> 33' 49,857'' N","Stone",TRUE,43.56306458,-6.852423327,"<p><strong>Beach name: </strong>Torbas<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>El Franco<br><strong>Beach length: </strong>40 m<br><strong>Beach width: </strong>12 m</p>"
"Asturias","Asturias","",33024,"Gijon","http://www.gijon.es",433,"Arbeyal","",100,35,"High","Urban","FALSE","Golden","Calm","FALSE","FALSE",FALSE,TRUE,TRUE,TRUE,TRUE,"","> 100",TRUE,NA,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,282410.073,4824785.545,30,"05<U+222B> 41' 36,190'' W","43<U+222B> 32' 39,468'' N","Sand",FALSE,43.54348472,-5.693307016,"<p><strong>Beach name: </strong>Arbeyal<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Gijon<br><strong>Beach length: </strong>100 m<br><strong>Beach width: </strong>35 m</p>"
"Asturias","Asturias","",33024,"Gijon","http://www.gijon.es",434,"Cagonera y Serin","",610,25,"Low","Isolated","FALSE","Golden","Moderate swell / Heavy swell","FALSE","TRUE",FALSE,TRUE,FALSE,TRUE,FALSE,"","",FALSE,NA,FALSE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,289115,4825266,30,"058 36' 38.39\ W""","438 33' 01.950\ N""","Rock / Sand",TRUE,43.54973613,-5.610586834,"<p><strong>Beach name: </strong>Cagonera y Serin<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Gijon<br><strong>Beach length: </strong>610 m<br><strong>Beach width: </strong>25 m</p>"
"Asturias","Asturias","",33024,"Gijon","http://www.gijon.es",435,"Cervigon","El Rinconin",250,10,"High","Urban","TRUE","Dark","Calm / Moderate swell","FALSE","FALSE",FALSE,TRUE,TRUE,TRUE,TRUE,"","> 50 & < 100",TRUE,NA,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,286893.089,4825189.591,30,"05<U+222B> 38' 17,200'' W","43<U+222B> 32' 57,207'' N","Sand",FALSE,43.54841596,-5.638033764,"<p><strong>Beach name: </strong>Cervigon<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Gijon<br><strong>Beach length: </strong>250 m<br><strong>Beach width: </strong>10 m</p>"
"Asturias","Asturias","",33024,"Gijon","http://www.gijon.es",436,"Estaño","",300,17,"Medium","Semiurban","FALSE","Golden","Heavy swell","FALSE","TRUE",FALSE,TRUE,TRUE,TRUE,TRUE,"","< 50",FALSE,NA,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,290119.127,4824918.615,30,"05<U+222B> 35' 53,200'' W","43<U+222B> 32' 51,724'' N","Grave / Sand",TRUE,43.54689532,-5.598034856,"<p><strong>Beach name: </strong>Estaño<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Gijon<br><strong>Beach length: </strong>300 m<br><strong>Beach width: </strong>17 m</p>"
"Asturias","Asturias","",33024,"Gijon","http://www.gijon.es",437,"Peñarrubia","",550,15,"High","Semiurban","FALSE","Golden","Moderate swell","TRUE","TRUE",FALSE,TRUE,FALSE,TRUE,TRUE,"","< 50",FALSE,NA,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,288029.095,4825398.605,30,"05<U+222B> 37' 26,920'' W","43<U+222B> 33' 05,140'' N","Grave / Sand",FALSE,43.55062037,-5.624067406,"<p><strong>Beach name: </strong>Peñarrubia<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Gijon<br><strong>Beach length: </strong>550 m<br><strong>Beach width: </strong>15 m</p>"
"Asturias","Asturias","",33024,"Gijon","http://www.gijon.es",438,"Poniente","",500,70,"High","Urban","FALSE","Golden","Calm","FALSE","FALSE",FALSE,TRUE,TRUE,TRUE,TRUE,"","> 100",TRUE,NA,TRUE,"TRUE",TRUE,FALSE,FALSE,"TRUE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,284049.083,4824508.553,30,"05<U+222B> 40' 22,835'' W","43<U+222B> 32' 32,212'' N","Sand",FALSE,43.54147074,-5.672931171,"<p><strong>Beach name: </strong>Poniente<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Gijon<br><strong>Beach length: </strong>500 m<br><strong>Beach width: </strong>70 m</p>"
"Asturias","Asturias","",33024,"Gijon","http://www.gijon.es",439,"San Lorenzo","",1500,110,"High","Urban","TRUE","Golden","Moderate swell / Heavy swell","FALSE","FALSE",FALSE,TRUE,TRUE,TRUE,TRUE,"Non-guarded","> 100",TRUE,NA,TRUE,"TRUE",TRUE,TRUE,TRUE,"TRUE",TRUE,TRUE,FALSE,FALSE,"FALSE",FALSE,285164.083,4824484.565,30,"05<U+222B> 39' 33,169'' W","43<U+222B> 32' 32,594'' N","Sand",FALSE,43.54157762,-5.659135443,"<p><strong>Beach name: </strong>San Lorenzo<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Gijon<br><strong>Beach length: </strong>1500 m<br><strong>Beach width: </strong>110 m</p>"
"Asturias","Asturias","",33025,"Gozon","http://www.ayto-gozon.com",440,"Aguilera","",380,65,"Low","Isolated","FALSE","Golden","Heavy swell","Parcial","TRUE",FALSE,TRUE,FALSE,FALSE,FALSE,"","",FALSE,NA,FALSE,"FALSE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,267188.905,4834033.746,30,"05<U+222B> 53' 07,957'' W","43<U+222B> 37' 22,339'' N","Sand",TRUE,43.6220438,-5.885458633,"<p><strong>Beach name: </strong>Aguilera<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Gozon<br><strong>Beach length: </strong>380 m<br><strong>Beach width: </strong>65 m</p>"
"Asturias","Asturias","",33025,"Gozon","http://www.ayto-gozon.com",441,"San Pedro de Antromero","",390,50,"High","Semiurban","FALSE","Golden","Heavy swell","FALSE","TRUE",FALSE,TRUE,FALSE,FALSE,FALSE,"","",FALSE,NA,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,276300.036,4831538.635,30,"05<U+222B> 46' 18,185'' W","43<U+222B> 36' 11,612'' N","Sand",FALSE,43.60240698,-5.771636707,"<p><strong>Beach name: </strong>San Pedro de Antromero<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Gozon<br><strong>Beach length: </strong>390 m<br><strong>Beach width: </strong>50 m</p>"
"Asturias","Asturias","",33025,"Gozon","http://www.ayto-gozon.com",442,"Aramar","",190,17,"Medium","Semiurban","FALSE","","Calm","FALSE","TRUE",FALSE,TRUE,FALSE,FALSE,TRUE,"Non-guarded","< 50",TRUE,NA,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",TRUE,TRUE,FALSE,FALSE,"FALSE",FALSE,275329.028,4832219.65,30,"05<U+222B> 47' 02,465'' W","43<U+222B> 36' 32,609'' N","Stone / Rock",FALSE,43.60823844,-5.783936168,"<p><strong>Beach name: </strong>Aramar<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Gozon<br><strong>Beach length: </strong>190 m<br><strong>Beach width: </strong>17 m</p>"
"Asturias","Asturias","",33025,"Gozon","http://www.ayto-gozon.com",443,"Bañugues","",131,90,"High","Urban","FALSE","Golden","Calm","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,TRUE,"Non-guarded","> 100",TRUE,NA,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",TRUE,TRUE,FALSE,FALSE,"FALSE",FALSE,273284.013,4834428.685,30,"05<U+222B> 48' 36,918'' W","43<U+222B> 37' 41,897'' N","Sand",TRUE,43.62748285,-5.810172206,"<p><strong>Beach name: </strong>Bañugues<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Gozon<br><strong>Beach length: </strong>131 m<br><strong>Beach width: </strong>90 m</p>"
"Asturias","Asturias","",33025,"Gozon","http://www.ayto-gozon.com",444,"Carriciega","",340,70,"Low","Isolated","FALSE","Golden","Heavy swell","FALSE","TRUE",FALSE,TRUE,FALSE,FALSE,FALSE,"","",FALSE,NA,FALSE,"FALSE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,267610.913,4834056.741,30,"05<U+222B> 52' 49,186'' W","43<U+222B> 37' 23,558'' N","Sand",TRUE,43.62238287,-5.880244666,"<p><strong>Beach name: </strong>Carriciega<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Gozon<br><strong>Beach length: </strong>340 m<br><strong>Beach width: </strong>70 m</p>"
"Asturias","Asturias","",33025,"Gozon","http://www.ayto-gozon.com",445,"El Dique","",180,25,"Low","Semiurban","FALSE","Golden","Moderate swell","FALSE","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,"Non-guarded","< 50",FALSE,NA,FALSE,"FALSE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,275145.027,4832358.653,30,"05<U+222B> 47' 10,871'' W","43<U+222B> 36' 36,909'' N","Grave / Sand",FALSE,43.60943283,-5.786271252,"<p><strong>Beach name: </strong>El Dique<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Gozon<br><strong>Beach length: </strong>180 m<br><strong>Beach width: </strong>25 m</p>"
"Asturias","Asturias","",33025,"Gozon","http://www.ayto-gozon.com",446,"El Bigaral","Los cristales",160,20,"Low","Isolated","FALSE","White","Heavy swell","FALSE","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,"Non-guarded","< 50",FALSE,NA,FALSE,"FALSE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,276216.038,4831898.64,30,"05<U+222B> 46' 22,464'' W","43<U+222B> 36' 23,177'' N","Stone / Grave",FALSE,43.60561934,-5.772825059,"<p><strong>Beach name: </strong>El Bigaral<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Gozon<br><strong>Beach length: </strong>160 m<br><strong>Beach width: </strong>20 m</p>"
"Asturias","Asturias","",33025,"Gozon","http://www.ayto-gozon.com",447,"Gargantera","",200,17,"Low","Isolated","FALSE","","Heavy swell","FALSE","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,NA,FALSE,"FALSE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,275917.034,4831889.642,30,"05<U+222B> 46' 35,773'' W","43<U+222B> 36' 22,562'' N","Rock",FALSE,43.60544825,-5.776521902,"<p><strong>Beach name: </strong>Gargantera<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Gozon<br><strong>Beach length: </strong>200 m<br><strong>Beach width: </strong>17 m</p>"
"Asturias","Asturias","",33025,"Gozon","http://www.ayto-gozon.com",448,"Llumeres","",450,20,"Low","Isolated","FALSE","Dark","Moderate swell","FALSE","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,"Non-guarded","> 50 & < 100",FALSE,NA,TRUE,"TRUE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,271683.995,4835772.712,30,"05<U+222B> 49' 50,275'' W","43<U+222B> 38' 23,650'' N","Grave / Sand",TRUE,43.63907891,-5.83054856,"<p><strong>Beach name: </strong>Llumeres<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Gozon<br><strong>Beach length: </strong>450 m<br><strong>Beach width: </strong>20 m</p>"
"Asturias","Asturias","",33025,"Gozon","http://www.ayto-gozon.com",449,"Moniello","",80,20,"Medium","Semiurban","FALSE","","Moderate swell","FALSE","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,"Non-guarded","> 100",FALSE,NA,TRUE,"FALSE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,274573.033,4834506.673,30,"05<U+222B> 47' 39,581'' W","43<U+222B> 37' 45,832'' N","Stone",TRUE,43.62857697,-5.794245934,"<p><strong>Beach name: </strong>Moniello<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Gozon<br><strong>Beach length: </strong>80 m<br><strong>Beach width: </strong>20 m</p>"
"Asturias","Asturias","",33025,"Gozon","http://www.ayto-gozon.com",450,"La Ribera","",200,35,"Low","Urban","TRUE","Golden","Moderate swell","FALSE","FALSE",FALSE,FALSE,TRUE,FALSE,FALSE,"","",FALSE,NA,FALSE,"TRUE",TRUE,FALSE,FALSE,"TRUE",TRUE,TRUE,FALSE,FALSE,"FALSE",FALSE,274709.024,4832874.659,30,"05<U+222B> 47' 31,072'' W","43<U+222B> 36' 53,142'' N","Sand",FALSE,43.61394122,-5.791882462,"<p><strong>Beach name: </strong>La Ribera<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Gozon<br><strong>Beach length: </strong>200 m<br><strong>Beach width: </strong>35 m</p>"
"Asturias","Asturias","",33025,"Gozon","http://www.ayto-gozon.com",451,"Samarincha","Samarinchon",120,10,"Low","Semiurban","FALSE","","Moderate swell","FALSE","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,NA,FALSE,"FALSE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,274893.025,4832600.656,30,"05<U+222B> 47' 22,463'' W","43<U+222B> 36' 44,471'' N","Stone",FALSE,43.61153287,-5.789490934,"<p><strong>Beach name: </strong>Samarincha<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Gozon<br><strong>Beach length: </strong>120 m<br><strong>Beach width: </strong>10 m</p>"
"Asturias","Asturias","",33025,"Gozon","http://www.ayto-gozon.com",452,"Samarinchina","",20,5,"Low","Urban","FALSE","","Calm","FALSE","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,NA,FALSE,"FALSE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,274832.024,4832680.657,30,"05<U+222B> 47' 25,301'' W","43<U+222B> 36' 46,994'' N","Rock / Grave",FALSE,43.61223384,-5.790279255,"<p><strong>Beach name: </strong>Samarinchina<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Gozon<br><strong>Beach length: </strong>20 m<br><strong>Beach width: </strong>5 m</p>"
"Asturias","Asturias","",33025,"Gozon","http://www.ayto-gozon.com",453,"Luanco","Santa Marina",280,90,"High","Urban","TRUE","Golden","Moderate swell","FALSE","TRUE",TRUE,TRUE,TRUE,FALSE,TRUE,"","> 100",TRUE,NA,TRUE,"TRUE",TRUE,TRUE,TRUE,"TRUE",TRUE,TRUE,TRUE,FALSE,"FALSE",FALSE,275010.031,4833286.661,30,"05<U+222B> 47' 18,276'' W","43<U+222B> 37' 06,808'' N","Sand",FALSE,43.61773775,-5.788327971,"<p><strong>Beach name: </strong>Luanco<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Gozon<br><strong>Beach length: </strong>280 m<br><strong>Beach width: </strong>90 m</p>"
"Asturias","Asturias","",33025,"Gozon","http://www.ayto-gozon.com",454,"Tenrero","Verdicio",330,80,"High","Urban","FALSE","Golden","Heavy swell","FALSE","TRUE",FALSE,TRUE,FALSE,FALSE,TRUE,"Non-guarded","< 50",FALSE,NA,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,267943.92,4834167.739,30,"05<U+222B> 52' 34,517'' W","43<U+222B> 37' 27,525'' N","Sand",TRUE,43.62348525,-5.876170109,"<p><strong>Beach name: </strong>Tenrero<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Gozon<br><strong>Beach length: </strong>330 m<br><strong>Beach width: </strong>80 m</p>"
"Asturias","Asturias","",33025,"Gozon","http://www.ayto-gozon.com",455,"Viodo","",60,25,"Low","Isolated","FALSE","Golden","Moderate swell","FALSE","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,NA,FALSE,"FALSE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,271305.991,4836211.719,30,"05<U+222B> 50' 07,794'' W","43<U+222B> 38' 37,445'' N","Sand",TRUE,43.64291037,-5.835415026,"<p><strong>Beach name: </strong>Viodo<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Gozon<br><strong>Beach length: </strong>60 m<br><strong>Beach width: </strong>25 m</p>"
"Asturias","Asturias","",33025,"Gozon","http://www.ayto-gozon.com",456,"Xago","",1500,120,"High","Semiurban","FALSE","Golden","Heavy swell","FALSE","TRUE",FALSE,TRUE,FALSE,FALSE,TRUE,"Non-guarded","> 100",TRUE,NA,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,TRUE,FALSE,"FALSE",TRUE,264766.847,4832197.751,30,"05<U+222B> 54' 53,017'' W","43<U+222B> 36' 20,161'' N","Sand",TRUE,43.60477012,-5.914641376,"<p><strong>Beach name: </strong>Xago<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Gozon<br><strong>Beach length: </strong>1500 m<br><strong>Beach width: </strong>120 m</p>"
"Asturias","Asturias","",33036,"Llanes","http://www.ayuntamientodellanes.com",457,"Andrin","",240,62,"Medium","Semiurban","FALSE","White","Heavy swell / Windy","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,TRUE,"Non-guarded","> 100",FALSE,NA,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,361745.564,4807776.931,30,"04<U+222B> 42' 27,311'' W","43<U+222B> 24' 36,476'' N","Stone / Sand",TRUE,43.40936133,-4.707536551,"<p><strong>Beach name: </strong>Andrin<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Llanes<br><strong>Beach length: </strong>240 m<br><strong>Beach width: </strong>62 m</p>"
"Asturias","Asturias","",33036,"Llanes","http://www.ayuntamientodellanes.com",458,"Ballota","",350,62,"Medium","Semiurban","FALSE","White","Heavy swell / Windy","Parcial","TRUE",FALSE,TRUE,FALSE,FALSE,TRUE,"Non-guarded","> 100",FALSE,NA,FALSE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,361305.557,4807943.937,30,"04<U+222B> 42' 47,020'' W","43<U+222B> 24' 41,594'' N","Stone / Sand",TRUE,43.41078307,-4.713010928,"<p><strong>Beach name: </strong>Ballota<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Llanes<br><strong>Beach length: </strong>350 m<br><strong>Beach width: </strong>62 m</p>"
"Asturias","Asturias","",33036,"Llanes","http://www.ayuntamientodellanes.com",459,"Barro","",250,60,"High","Urban","FALSE","White","Heavy swell","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,TRUE,"Guarded","> 100",TRUE,NA,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,352338.356,4810833.118,30,"04<U+222B> 49' 28,364'' W","43<U+222B> 26' 09,038'' N","Sand",TRUE,43.43507032,-4.82449201,"<p><strong>Beach name: </strong>Barro<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Llanes<br><strong>Beach length: </strong>250 m<br><strong>Beach width: </strong>60 m</p>"
"Asturias","Asturias","",33036,"Llanes","http://www.ayuntamientodellanes.com",460,"Borizo ","Borizu ",400,67,"High","Semiurban","FALSE","White","Calm","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,TRUE,"","> 100",FALSE,NA,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,353204.379,4810691.101,30,"04<U+222B> 48' 49,722'' W","43<U+222B> 26' 05,049'' N","Sand",TRUE,43.43396263,-4.813758621,"<p><strong>Beach name: </strong>Borizo <br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Llanes<br><strong>Beach length: </strong>400 m<br><strong>Beach width: </strong>67 m</p>"
"Asturias","Asturias","",33036,"Llanes","http://www.ayuntamientodellanes.com",461,"Buelna","Arenillas",50,20,"High","Semiurban","FALSE","White","Moderate swell","FALSE","TRUE",FALSE,FALSE,TRUE,FALSE,TRUE,"Non-guarded","> 50 & < 100",FALSE,NA,FALSE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,368923.666,4805997.872,30,"04<U+222B> 37' 06,739'' W","43<U+222B> 23' 43,470'' N","Sand",TRUE,43.39463923,-4.618491388,"<p><strong>Beach name: </strong>Buelna<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Llanes<br><strong>Beach length: </strong>50 m<br><strong>Beach width: </strong>20 m</p>"
"Asturias","Asturias","",33036,"Llanes","http://www.ayuntamientodellanes.com",462,"Cobijeru","",30,17,"Medium","Isolated","FALSE","White","Calm","FALSE","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,NA,FALSE,"FALSE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,369615.678,4806054.87,30,"04<U+222B> 36' 36,038'' W","43<U+222B> 23' 45,751'' N","Sand",TRUE,43.39527297,-4.609963538,"<p><strong>Beach name: </strong>Cobijeru<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Llanes<br><strong>Beach length: </strong>30 m<br><strong>Beach width: </strong>17 m</p>"
"Asturias","Asturias","",33036,"Llanes","http://www.ayuntamientodellanes.com",463,"Cue","Antilles",380,40,"Medium","Semiurban","FALSE","White","Calm","FALSE","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,"Non-guarded","> 50 & < 100",FALSE,NA,TRUE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,359928.535,4808521.958,30,"04<U+222B> 43' 48,755'' W","43<U+222B> 24' 59,401'' N","Sand",TRUE,43.41572906,-4.73015904,"<p><strong>Beach name: </strong>Cue<br><strong>Autonomous Comunity: </strong>Asturias<br><strong>County: </strong>Llanes<br><strong>Beach length: </strong>380 m<br><strong>Beach width: </strong>40 m</p>"
